ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00JGZCE5E,5.0,my husband is allergic to regular tide but he can use tide pods free and gentle  the pods are so easy to use  for small loads and  for heavily soiled loads my families clothes came out really clean and stain free where my husband works he comes home greasy and it worked great on his work clothes i received samples of tide free and gentle pods from the tide company and bzzagentcom,tide pods free amp gentle he turbo laundry detergent pacs  count tub packaging may vary,17.99,0.6805555555555556,24.0,7.2,23.78,72,1,11,10,3,7,3,4,8,72.0,24.0,7.2,10.0,3.6667,3.3333,0.7,2.3333,3.0,1.0,1.3333,0.4,2.6667,0.8,31,9,27,8,47,15,42,14,0.89,0.33,0.29,0.2,0.4,0.45,31,31,31.0,31.0,0.66,0.66,3.2,4.52,0.89,15.47,0.64,0.7,4.9,1.57,0.17,0.71,0.24,0.02,0.26
B00I9KQJYY,1.0,ive been ordering diapers through subscribe  save for the past year and a half we had been using pampers and huggies rather interchangeably through size  when my son had to go up to size  we went with these huggies diapers no real reason i chose one over the other just flipped a coin however we had two huge problems with these that we didnt have previously the first no matter what we did the diapers always soaked through overnight we tried staying up later and changing him hours after he went to sleep we tried cutting down his drinking earlier in the evening nothing helped second he had developed a persistant diaper rash we switched up his food but nothing would change it we switched back to pampers diapers and both problems were gone he hasnt had the tiniest bit of a rash since we ditched these it could be that my sons skin and huggies just dont mix well together maybe your children wont have the same problem but i wanted to put this warning out there,hggs little mvrs dprs step  ,11.61,0.651685393258427,178.0,7.12,-83.82,178,1,31,25,1,13,1,4,22,178.0,178.0,7.12,25.0,31.0,25.0,0.52,13.0,1.0,1.0,4.0,0.16,22.0,0.88,75,18,61,17,106,25,81,24,0.76,0.3,0.24,0.23,1.63,0.9,75,41,40.7,40.0,0.71,0.81,5.15,7.28,0.93,27.3,0.75,0.8,19.2,3.1,0.3,0.63,0.12,0.06,0.19
B00NP79AI8,1.0,keep californias water in californiathey need it nestls ceo is completely unapologetic about making the ca drought worse and says he would use more of their precious supplies if he could get a reusable water bottle and a britta filter or at least buy bottled water that comes from somewhere that has enough to share,nestle pure life purified water  fl oz plastic bottles  count,2.23,0.8909090909090909,55.0,7.857142857142857,32.57,55,1,10,7,1,7,1,3,11,55.0,55.0,7.8571,7.0,10.0,7.0,1.0,7.0,1.0,1.0,3.0,0.4286,11.0,1.5714,31,11,28,11,33,11,30,11,0.91,0.37,0.35,0.1,0.1,0.22,31,31,31.0,31.0,0.94,0.94,3.82,5.4,0.98,84.92,0.93,1.0,10.0,2.24,0.33,0.82,0.27,0.03,0.3
B00SHJAWT0,3.0,i used to use a reynolds  brand that was more like a paper product i preferred them to this its just plastic and frankly i dont like cooking in plastic i liked the other because i felt more comfortable taking the containers freezer to oven to table i still freeze in these  i will freeze a dish and then seal it in the food saver and these containers are good for that purpose they are thinner and stack well in the freezer but i thaw them and cook in a glass containers i just dont like the idea of microwaving or oven cooking in thesethis is a good size though for lasagna or other dishes i wish they would bring a paper based product back i am sure they are all silicone coated anyway  but even still i hate plastic,glad food storage containers  glad ovenware containers   ounce   count,4.86,0.5714285714285714,140.0,10.76923076923077,-45.25,140,1,19,13,1,7,1,5,11,140.0,140.0,10.7692,13.0,19.0,13.0,0.5385,7.0,1.0,1.0,5.0,0.3846,11.0,0.8462,53,23,50,23,87,33,78,33,0.9,0.42,0.43,0.42,4.17,1.44,53,35,35.4,36.1,0.61,0.7,4.02,5.68,0.89,17.48,0.64,0.79,15.04,2.74,0.24,0.66,0.1,0.09,0.19
B00UOL8GW4,2.0,my husband developed red splotches and welts on his skin when he used this and another neutrogena sunscreen age shield face but had no problems with the neutrogena ultimate sport spray  i compared the ingredients and at least one of them is most notable methylisothiazolinone is in the first two that gave him problems but is not in the spray that was finei looked up that ingredient and found that it is a controversial ingredient that has been banned or limited for uses in cosmetics and personal care products especially leaveon products which this is in europe canada and japan  this reaction is apparently common and you can find information about this ingredient being a neurotoxinid like to point out that in the ingredients list in the description this ingredient is not listed but if you look at the posted pictures of the packaging on this product page you can see that this ingredient is listed,neutrogena ultra sheer drytouch water resistant and nongreasy sunscreen lotion with broad spectrum spf   fl oz,8.97,0.6346153846153846,156.0,8.666666666666666,-78.41,156,1,21,18,1,15,1,8,21,156.0,156.0,8.6667,18.0,21.0,18.0,0.8333,15.0,1.0,1.0,8.0,0.4444,21.0,1.1667,59,21,52,20,86,29,67,28,0.78,0.42,0.36,0.12,0.25,0.35,59,39,36.7,36.3,0.69,0.78,4.5,6.36,0.92,22.87,0.78,0.81,10.56,2.3,0.19,0.74,0.16,0.03,0.19
B01EMYXMHC,5.0,this stuff is amazing it really does work i usually have clear skin but for the past couple months i had been breaking out a lot i was desperate to make it go away tried face washes deep cleaning masks nothing helped then i bought this and omg you get results in just a few hours even ive never been more impressed with any skincare product before i absolutely recommend it and will be buying it again when i run out,neutrogena rapid clear stubborn acne daily leaveon face mask with benzoyl peroxide acne medicine to clear breakouts  oz,9.0,0.8395061728395061,81.0,6.75,14.64,81,1,14,12,1,11,1,2,13,81.0,81.0,6.75,12.0,14.0,12.0,0.9167,11.0,1.0,1.0,2.0,0.1667,13.0,1.0833,48,8,43,8,60,8,49,8,0.82,0.16,0.17,0.17,0.5,0.5,48,43,40.1,42.4,0.8,0.86,4.38,6.2,0.95,32.63,0.88,0.89,14.22,2.67,0.33,0.86,0.2,0.14,0.35
B000S5S1DK,5.0,i am an rn and work in the operating room having clean hands as you could imagine is very important to me this hand soap is terrific i buy it for the bathroom and kitchen it doesnt leave a filmy feeling on your skin it just feels clean and it rinses off easily it also smells great lemon verbena is my favorite,mrs meyeracutes clean day hand soap lemon verbena  fl oz,3.49,0.8225806451612904,62.0,6.888888888888889,33.93,62,1,10,9,1,2,1,2,7,62.0,62.0,6.8889,9.0,10.0,9.0,0.2222,2.0,1.0,1.0,2.0,0.2222,7.0,0.7778,32,12,28,12,38,12,31,12,0.82,0.39,0.38,0.14,0.14,0.27,32,32,32.0,32.0,0.84,0.84,3.67,5.19,0.95,33.44,0.9,1.0,7.0,1.87,0.23,0.92,0.29,0.06,0.35
B0014E2SOC,4.0,ive tried different sponges over the years and finally settled on my favorite about  years ago  scotch brite heavy duty scrub sponges  i use them for everything including washing the dishes cleaning the bathroom  and cleaning nearly everything else that could use more scrubbing than a plain sponge can manage  in addition to three sponges for different kitchen tasks i also have two in each bathroom  one for the toilet and one for general cleaning  since i use so many of these sponges often i purchase them in bulk from costco but if i cant get to the store amazon has the  pack for a pretty good price  better than what i pay for them in our local grocery storeone drawback is that on some materials the green abrasive side may transfer color to the item youre scrubbing  for example i use these sponges to wash our indoor trash containers  trying to remove an especially stubborn spot from a white plastic kitchen trash can ended up leaving a permanent green scrub mark  so its a good idea to be wary of this when cleaningalso if you plan to use these sponges with bleach they will break down and fall apart quicker than if you use them with regular dish soap  but ive yet to find a sponge that is resistant to the corrosive nature of bleach,scotchbrite heavy duty scrub sponge ,2.72,0.6150442477876106,,,-141.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,36,86,34,134,50,120,48,0.9,0.4,0.37,0.11,0.32,0.4,97,38,42.9,41.3,0.72,0.83,5.93,8.38,0.93,32.24,0.72,0.71,14.29,2.67,0.17,0.72,0.18,0.05,0.23
B017DF6PUS,4.0,these are a good service snack pack at  not sure if the price is the best considering that larger packs contain much more product than these single packs by weight but overall a nice snack to have handy when those cravings hit  the  stars is for the convenience of this product  the amount inside is really not sufficient i will say but the trick is that you most likely open a second pack so that means more sales for jack linksi suffer from reactive hypoglycemia and some protein always helps when i forget to eat as needed  i will purchase this product again when in need of a quick pick me up,jack links snack packs original  ounce,4.68,0.7232142857142857,37.333333333333336,8.615384615384615,-16.83,112,1,18,13,3,10,3,0,16,112.0,37.3333,8.6154,13.0,6.0,4.3333,0.7692,3.3333,3.0,1.0,0.0,0.0,5.3333,1.2308,53,10,45,10,68,11,55,11,0.81,0.2,0.19,0.0,0.0,0.0,53,39,41.5,41.3,0.78,0.78,4.54,6.43,0.94,31.03,0.82,1.0,11.0,2.35,0.2,0.75,0.25,0.02,0.27
B000Q5K1RG,5.0,in addition to this product which is mandarin oranges packed  fruit juice   ounce cups of mandarin oranges also come packed in water by dole and by del monte the packaging looks almost identical for instance walmart has all threedole mandarin oranges in water are oranges mixed with monk fruit and other natural flavors i would guess the monk fruit and flavors are to cut the sourness and provide some sweetnessdel monte mandarin oranges in water are oranges mixed with with sorbitol which adds sweetnessi can say the del monte product is infinitely more attractive to eat than is the dole in water the dole product has an aftertaste very strong not a good flavorthis product dole mandarin oranges in  fruit juice is better than either of those however but if you want to try the much lower calorie non sugar packed in water mandarin cups try the del monte brand if like me you do not like the dole brand,dole fruit bowls mandarin oranges in  fruit juice  ounce  cups all natural mandarin orange segments packed in fruit juice naturally glutenfree nongmo no artificial sweeteners,2.24,0.53125,160.0,8.88888888888889,-74.01,160,1,22,18,1,13,1,3,22,160.0,160.0,8.8889,18.0,22.0,18.0,0.7222,13.0,1.0,1.0,3.0,0.1667,22.0,1.2222,59,29,52,29,107,57,92,57,0.86,0.62,0.49,0.06,0.06,0.18,59,35,33.6,34.5,0.55,0.71,4.03,5.7,0.87,15.93,0.57,0.81,10.56,2.3,0.14,0.45,0.13,0.02,0.15
B00U6EEJSY,5.0,there is always room for jello  my family loves the jello salads i make with the lime jello in the summer time  it is cool and lightnever heavy  i add cottage cheese pineapple mini marshmellows many different recipes make this lime jello a go to when the heat is on  the box has directions for things other than just jellotry freezing the jello for those pops the kids love so much  when on a liquid diet tis is considered liquid  wonderful lime flavor that is so refreshing,jello lime gelatin mix  ounce box,1.18,0.7126436781609196,87.0,7.25,-8.38,87,1,14,12,1,7,1,1,15,87.0,87.0,7.25,12.0,14.0,12.0,0.5833,7.0,1.0,1.0,1.0,0.0833,15.0,1.25,45,20,41,20,60,27,51,27,0.85,0.53,0.44,0.4,1.6,0.89,45,40,38.1,40.3,0.75,0.8,4.11,5.81,0.93,25.31,0.8,0.8,6.4,1.79,0.16,0.78,0.24,0.02,0.25
B000WN6NLA,3.0,although this product keeps me free from bad smells pretty much most of the times it doesnt prevent my armpits to sweat that said i always end up coming back to it because ive never found anything better i love that it doesnt stain my clothes for that  stars,deo pure antiperspirant rollon by biotherm  ounce,18.25,0.8367346938775511,inf,7.0,47.12,49,1,10,7,0,7,0,0,6,49.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,29,5,26,5,31,6,28,6,0.9,0.21,0.17,0.22,0.44,0.47,29,29,29.0,29.0,0.94,0.94,3.68,5.21,0.98,76.79,0.93,0.89,7.11,1.89,0.29,0.89,0.25,0.11,0.36
B01C42WH9I,5.0,i discovered these at whole foods several months ago and really enjoyed them i have read some negative comments about this product so want to leave a positive one some have commented that this has a strange texture i think what they are referring to is the fact that these seem drier than a beef or other dark meat meat stick i personally prefer it this way part of what that means is that they are firmer and i find that i dont have a residual oil left in my mouth after i am finished eating it i have had this issue with all of the beef andor pork meat sticks or snacks i have tried even the epic and chomps ones that are healthier it really depends on your personal preference so i wanted to leave this review because i think it is important feedback,vermont smoke amp cure meat sticks turkey antibiotic free gluten free uncured pepperoni  stick  count,32.95,0.6438356164383562,146.0,6.3478260869565215,-51.34,146,1,27,23,1,16,1,4,22,146.0,146.0,6.3478,23.0,27.0,23.0,0.6957,16.0,1.0,1.0,4.0,0.1739,22.0,0.9565,60,15,56,15,93,18,75,18,0.81,0.24,0.25,0.05,0.05,0.15,60,38,36.0,34.9,0.65,0.76,4.4,6.22,0.9,20.36,0.75,0.86,15.43,2.78,0.24,0.74,0.21,0.04,0.25
B000WHXMYW,5.0,most of my childhood was spent in want of quality catsup served in an easy to pour device  as hard as i have tried to forget so many tormented images still seem to surface from time to time  like the time that i found my memaw dead on the kitchen floor clutching a clogged bottle of kirks economy catsup  i dont care what the police say with their whole gampy stabbed memaw theory  fact is cheap catsup played a role in this horrible event an event that could have easily been avoided if only memaw had access to heinz tomato ketchup  easy squeeze bottlesand its not just the death of my dear memaw  the ugly head of sub quality catsup reared its head again during what should have been those wonderful early teen years everyone talks about  it was early summer and gampy had just been released early from the warren county correctional facility for good behavior  we were all gathered for a summer picnic gampys out of prison celebration well everyone except for memaw although she was there in spirit  all was going along swimmingly until my pops delivered a plate of beautifully grilled hotdogs and burgers to the table  as a gesture of welcome home gampy i leaned forward and grabbed the cumbersome glass bottle of cheap connys country catsup and proceeded to apply it to gampys dog  when i awoke in the hospital  weeks later i was brought up to speed on the series of events that followed my attempt to use a lesser quality catsup  events that my brain surgeon informed me i may never recover  to quickly summarize years of cheap homemade prison toilet catsup had left a brutal impression on gampy  when my hair is cut very short you can still see this impression on the back of my skullit was not until i hit my late  that an event finally sent me over the edge and i had the epiphany concerning crappy catsup and its dire effects on the human condition  as a handsome young  year old buck you can imagine i had my pick of the ladies  and did i ever pick a good one  roberta was as pretty as she was smart and boy was she smart  she was finishing her phd in physics captain of her schools debate team and a champion chess player in warren county  seems like there wasnt anything roberta did wrong  well with the exception of her constant purchasing of mid grade catsup dispensed through inefficient containers  it was just a mere  years prior to the release of heinz tomato ketchup  easy squeeze bottles  a fact that just haunts me  due to severe heart problems gampy had been released once again from the warren county correctional facility  he was living with me temporarily while pops try to find a home for him  i was working late and roberta had called me and let me know that she was making dinner for her a gampy and that she would try and save some french fries for me  damn those french fries and their dependece upon tastey catsup served convientlythe squad cars were in the driveway when i got home that night  we will never really be sure what happened that night  what we do know is that gampy and roberta are in a better place now  a heavenly place that is not burdened by watered down catsup that tastes like chemical tomatoesi swore that night that i would never consume catsup again  and then one day i stumbled across heinz tomato ketchup  easy squeeze bottles  it was pure heaven served easily through a squeeze bottle  since using heinz tomato ketchup  easy squeeze bottles my life has been for the better  my only regret is that my dear gamby had to pass so soon and miss this wonderful product,heinz tomato ketchup  oz value size bottle,4.69,0.48673946957878317,,,-562.23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,89,224,86,413,135,346,132,0.84,0.38,0.37,0.27,6.22,1.76,243,44,41.2,42.1,0.59,0.83,8.46,11.96,0.91,29.71,0.65,0.85,60.99,5.52,0.21,0.62,0.13,0.05,0.18
