ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B000VPRFSE,5.0,this program is absolutely worth every penny i am  years old and had never before played or touched a violin i decided that i would give it a try and bought my violin the lessons are very easy to follow and i have already learned so much in just three short weeks i highly recommend this for beginners,emedia my violin,49.95,0.8448275862068966,58.0,8.285714285714286,29.53,58,1,8,7,1,4,1,3,6,58.0,58.0,8.2857,7.0,8.0,7.0,0.5714,4.0,1.0,1.0,3.0,0.4286,6.0,0.8571,32,4,26,4,40,5,31,5,0.78,0.16,0.12,0.0,0.0,0.0,32,32,32.0,32.0,0.8,0.8,3.58,5.06,0.94,26.48,0.84,0.9,8.1,2.01,0.29,0.75,0.16,0.13,0.29
B00LX4BZAQ,1.0,ive spent  fruitless hours over the past two days fruitlessly attempting to install this software on my computer and nothing ive found has worked i need the software to type proficiently due to disability and it will not install the download itself seems to be a corrupted file i have a fair amount of computer skills and no amount of tinkering has made the program work so judging by other reviews it must be the program itself,dragon naturallyspeaking home ,27.99,0.7142857142857143,77.0,9.625,10.24,77,1,11,8,1,4,1,1,9,77.0,77.0,9.625,8.0,11.0,8.0,0.5,4.0,1.0,1.0,1.0,0.125,9.0,1.125,37,12,33,12,48,14,41,14,0.85,0.34,0.32,0.12,0.12,0.25,37,37,37.0,37.0,0.77,0.77,3.78,5.34,0.93,25.01,0.8,0.88,6.12,1.75,0.17,0.79,0.17,0.05,0.22
B000E0GFR8,4.0,i received the product today and gave it a try the first thing i did was download the new software the software itself is very easy to use  you simply point the browser to where your pictures are located and drag them in the order you want them to be in the album you then have the ability to add frames to each page and text as welli had to reinstall the software several times to keep it from crashing each time i went to the select screen so i could change a few pictures when i tried to print the final copy i kept having problems with the page ejecting from my printer and not printing i discovered that i had set the print quality too high by readjusting to best instead of maximum the page printedthe cover printed offcenter and when i printed it i had to support it with a  piece of paper to get it to feed so the picture doesnt line up and the words are not where they should be but it still looks pretty cool give it a shot and have fun,zoom album three  photo covers kit,9.9,0.6031746031746031,189.0,9.0,-94.99,189,1,37,21,1,15,1,5,19,189.0,189.0,9.0,21.0,37.0,21.0,0.7143,15.0,1.0,1.0,5.0,0.2381,19.0,0.9048,78,17,69,16,112,17,92,16,0.82,0.17,0.22,0.25,2.0,1.0,78,41,38.5,38.4,0.7,0.77,5.21,7.37,0.92,26.73,0.75,0.84,22.78,3.38,0.29,0.69,0.13,0.03,0.16
B001K6OEV4,1.0,i have spent a full hour trying to get support for an activation key which was incorrectly given and no one has been able to solve the problem i am constantly given another phone number and then given the wrong kind of activation key an upgrade when i need a full version key buy vmware fusion which i own i wouldnt blink at this ridiculous company who has terrible customer support,parallels desktop  for mac old version,3.63,0.7464788732394366,71.0,11.833333333333334,16.33,71,1,9,6,1,5,1,2,10,71.0,71.0,11.8333,6.0,9.0,6.0,0.8333,5.0,1.0,1.0,2.0,0.3333,10.0,1.6667,36,11,34,11,51,12,45,12,0.88,0.27,0.31,0.18,0.36,0.43,36,36,35.5,36.0,0.71,0.72,3.56,5.04,0.91,19.28,0.76,0.82,7.36,1.92,0.2,0.78,0.16,0.07,0.22
B002U0L1BU,5.0,my son seems to really enjoy playing and practicing typing with this software i tried some free typing games or programs online but they were either too boring or frustrating for him he doesnt get flustered with typing instructor because the the goal words per minute adjusts as he does more lessons and plays more games with a variety of themes i also like how easy and quick it was to download onto his netbook,typing instructor for kids platinum ,19.99,0.8266666666666667,75.0,9.375,12.27,75,1,13,8,1,3,1,5,3,75.0,75.0,9.375,8.0,13.0,8.0,0.375,3.0,1.0,1.0,5.0,0.625,3.0,0.375,38,11,34,11,44,11,38,11,0.86,0.29,0.29,0.31,1.56,0.88,38,38,38.0,38.0,0.86,0.86,4.05,5.73,0.96,42.42,0.89,0.88,12.25,2.47,0.37,0.94,0.13,0.03,0.16
B0123C648Y,3.0,the only reason this got a   is because of their customer service i have a wacom tablet that i wanted a code to install the program on there i installed the disk on my desktop and works great on my desktop wacomfirst of all the person i got spoke only a few words of english   he had no knowlege of the product at all  he was trying to tell me the program i just purchased does not work on windows  well it works perfect on windows  since that is what i have  also the box and here on amazon says it does  these places seriously need to get people that understand the product and that speaks english if anyone knows how i can get the product on my wacom tablet please let me knowthank you,corel painter  old version,73.98,0.6,135.0,7.105263157894737,-40.18,135,1,24,19,1,13,0,2,16,135.0,135.0,7.1053,19.0,24.0,19.0,0.6842,13.0,1.0,0.0,2.0,0.1053,16.0,0.8421,52,11,46,10,77,14,67,13,0.87,0.19,0.21,0.13,0.39,0.44,52,36,36.3,38.3,0.68,0.72,4.19,5.93,0.91,20.87,0.69,0.74,12.57,2.51,0.25,0.69,0.1,0.04,0.15
B0002O8RDQ,3.0,ive used the instant immersian line for italian and i liked it a lot  however im not particularly crazy about the arabic audio cd  if youre a novice to the arabic language these cds are a bit too fast boring and difficult to follow  the dialogues are done in arabic first then in english so youre repeating phrases over and over with no clue as to what they mean until interpreted in english  then the dialogues are of obscure phrases you probably wont use like how old is  your father my father passed away  years ago  i would have preferred more basic and useful phrases  i suppose listening to it over and over again youll begin to pick up a few words here and there out of the conversations  this is cd is better suited for an intermediate arabic speaker,arabic audio language learning ,23.75,0.7,140.0,9.333333333333334,-62.17,140,1,19,15,1,11,0,4,18,140.0,140.0,9.3333,15.0,19.0,15.0,0.7333,11.0,1.0,0.0,4.0,0.2667,18.0,1.2,67,22,56,22,87,32,71,32,0.82,0.45,0.33,0.2,0.6,0.55,67,40,41.7,39.8,0.77,0.8,5.08,7.18,0.94,33.16,0.79,1.0,15.0,2.74,0.21,0.76,0.27,0.07,0.34
B004KPKSRQ,5.0,i am very impressed with pc matic after  years of working with computers and being very loyal to one of their competitors i was having problems with my windows laptops getting slower and slower i was running mcafee total protection for virus protection and iobit advanced system care pro to maintain my windows along with iobit malware fighter yet my computers just were dying a slow death after seeing the pc matic commercials on tv i finally out of desperation ordered it  after all   for  computers would be way worth it if it worked right  well it works like a charm  my laptops boot up quickly now no waiting apps load quickly and its like theyre brand new again i must say i am impressed  so they definitely get five stars from me,pc pitstop pc matic download ,49.99,0.706766917293233,133.0,12.090909090909092,-55.07,133,1,15,11,1,5,1,3,14,133.0,133.0,12.0909,11.0,15.0,11.0,0.4545,5.0,1.0,1.0,3.0,0.2727,14.0,1.2727,59,21,52,20,84,24,71,23,0.85,0.32,0.36,0.19,0.56,0.53,59,35,38.6,38.4,0.7,0.7,4.55,6.44,0.92,24.13,0.73,0.81,10.56,2.3,0.18,0.74,0.11,0.11,0.23
B00005QI6M,5.0,i have found this program to be as great as advertised  it is easy to navigate the system  entering my own recipes is fast and i love how i can individually organize them in different books and chapters  the recipes included have all been delicious  my family especially loved the chicken bundles  i recommend this program to anyone who loves to cook and wants to organize their recipes,cookn with taste of home old version,7.76,0.7058823529411765,68.0,6.181818181818182,2.46,68,1,15,11,1,8,1,2,9,68.0,68.0,6.1818,11.0,15.0,11.0,0.7273,8.0,1.0,1.0,2.0,0.1818,9.0,0.8182,31,10,28,10,44,13,37,13,0.84,0.35,0.32,0.36,1.79,0.94,31,31,31.0,31.0,0.7,0.7,3.3,4.67,0.91,17.76,0.76,0.79,8.64,2.08,0.3,0.73,0.22,0.05,0.27
B00005BGB2,5.0,after using several different burning softwares i have to say that this may be one of the best i have a plextor burner and nero  seems to run hand in hand with it i have burned many  game software and cd to cd disks with no problems nero  is very user friendly mostly just drag and drop also because it has so many uses taking very little hard drive space this is the stuff you use when all your other burning software is in the gutter  does what it is supposed to and does it well it is a good crutch to lean on,nero  old version,74.95,0.6826923076923077,inf,8.0,-8.71,104,1,18,13,0,9,0,4,15,104.0,0.0,8.0,13.0,0.0,0.0,0.6923,0.0,0.0,0.0,0.0,0.3077,0.0,1.1538,46,12,41,11,65,15,52,14,0.8,0.27,0.26,0.13,0.27,0.37,46,38,37.7,37.9,0.71,0.76,4.03,5.71,0.92,21.89,0.79,0.87,11.27,2.37,0.25,0.83,0.17,0.06,0.23
B00BFNCFZ4,4.0,corel videostudio pro  is a stable advanced multifunctional video editor only  that is surprisingly easy to use thanks to the clear and simple interface  it has a multitude of tools for making the video funny supports the  ultra hd  uhd resolution of  pixels   lines  megapixels aspect ratio  and   stereoscopic  media creation of the video web pages in the  markup language as well as the motion tracking allowing adding text effects and objects that follow a moving element  it has unparalleled stop motion capability to create high quality animated movieshowever videostudio renders processes video  slower than pinnacle studio  ultimate and cyberlink powerdirector  as it is not a full  application app but on par with sony movie studio platinum  and adobe premiere elements  and lacks organizational tools of the elements like tags and search for effects or media and allows just  overlay video tracks elements  videostudio performs multiple cutstrims eg removal of unwanted tv adds better than the elements and movie studio shines where it counts and lags where it does not,videostudio pro  old version,19.95,0.6764705882352942,170.0,12.142857142857142,-118.0,170,1,19,14,1,13,1,11,22,170.0,170.0,12.1429,14.0,19.0,14.0,0.9286,13.0,1.0,1.0,11.0,0.7857,22.0,1.5714,95,50,90,49,118,53,109,52,0.92,0.48,0.53,0.29,1.71,0.93,95,47,45.2,46.5,0.81,0.93,6.18,8.75,0.95,45.59,0.83,0.9,17.19,2.93,0.17,0.77,0.2,0.04,0.24
B006GOFW3E,3.0,i did not buy this on amazon but i should have and so should you you wont beat the amazon price and the guarantee is especially valuable for a product like thisthe big picture is this is a basic video capture and transfer product  it does one thing with almost no frills and if you have enough computer horsepower and good videos to start with it will probably do that wellnote that it will work with any source of us tv ntsc video  not just vhs im using it to transfer some sony betamax tapes to disk and dvdim using a dell inspiron   memory intel core   processors win xp thats plenty but not overkillthe strong points are simple to use if it works its close to plug and play  the quality of the transferred video is to my eye anyhow every bit as good as the best of the betamax tapes that it came from  i wonder if those who had quality problems had enough computer power  or maybe software bugs have been fixedweak points  based on other comments here dont count on useful customer support  that matters even more because the manual is a joke and the expert advice on the roxio forum ran to trashing people for asking stupid questions  furthermore the way the software looks to the user is not just like most windows products and the feedback what your software is doing now  is lousy  it may be working or it may not youll probably find out eventually but its not going to tell youit crashes win xp  updated to yesterday once in a while including a couple of times since installation of the march  update from roxio  before that but not since it gave me the only hard freeze power off to get out ive ever had on this machine  windows is like that but there are very very few modern software packages that cause such troubles for xphowever the function and user interface are simple enough that you can blunder your way through  if youre comfortable trying that and you start promptly when you get the package so you have the full warranty period to see if it works for you this is probably a good bet for the i want to put my tapes on hddvd jobyou may not want to toss your tapes after transferring them  videotapes that get good care are now thought to last longer than dvds and even hard disks that are in continual use  one of my best tapes was recorded in september  my hds last about  years and some cds i bought  years ago are cracked and unusable  for truly priceless items make more than one copy and keep the tapes toofor older tapes and video recorders your first focus should be on getting the best possible out of them because no software or hardware is going to fix input problems  for older tapes probably youll want to at least fast forward and then rewind before starting  cleaning of recorder heads  if but only if you know how  is probably a good idea maybe even a professional tune up on your machine  but tape path adjustments may mean that tapes you made on that machine when it was a bit off will no longer play well if it aint broke you might not want to fix itlooking for a player for your files  check out gom player  free download excellent tons of function  like adjusting colors on playback  watch out for it to want to install other software when you download  you can say noshame on you corel for dirtying your hands like this  this product needs a new and professionally done looks like other windows products interface it needs a good manual and maybe even online help it needs a forum moderated by people who want to help rather than score points  get rid of the crashes  except for easy  i go a year at a time without one  then you might be able to use easy  as a leader to more advanced products  right now i wouldnt buy a  from you without a tape measure and straightedge a strong seller warranty and the time to check it out thoroughly and promptlyedit the following day  after doing enough to determine that the odds of finishing a  hr conversion is about  i spend a couple more hours looking for roxio help  the forums mention problems like mine crashes on win xp several times but none of those people got useful help  just lists of things that seem morally correct i have installed the latest driver and there isnt any newer update to the package  the comments here about calls to live customer support are all i need to hear about thati think easy vhs to dvd is fatally flawed on win xp it probably has just one serious bug but that one has been there for over five years and theres no sign of a fix  i have ordered a diamond vc  converter i will try it out and continue the review thereeasy vhs  would be perfect for me if it worked on my xp computer  it doesnt  your mileage might be much betteri believe there is no worksforeveryone videotodvdfile product at this time  video conversion is seriously highpower computer use because the job is so hard any software bug is likely to be exposed only more recent computers are up to it anyway and then only if theyre performing welljust how hard the conversion job is depends on details and what you want experts are going to have an advantage getting it right  experts however probably already have put together a high end computer system with capture hardware and various conversionediting software packages thats partly how they got to be experts and they spent  times as much time and money as  of us wouldanyone who  like me  needs something pretty simple should be ready to try more than one less expensive package solution  i think most of us can find something that will do the job well but that may not be the first thing we try  data point i was unable to find any conversion package with better than a four stars rating and every package had a substantial number of one star reviews do some what do i need homework learn as much about video conversion on a computer as you feel is worthwhile read reviews and then before buying make sure youre comfortable with your sellers return policyif you just have ten videos to convert and your time is very limited its worth thinking about professional conversion,roxio easy vhs to dvd  plus video converter for pc,35.65,0.4067028985507246,,,-1032.17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,133,317,129,682,171,563,166,0.83,0.29,0.39,0.26,10.96,2.34,345,39,44.3,43.7,0.51,0.85,9.34,13.21,0.9,27.13,0.56,0.61,60.88,5.52,0.18,0.56,0.14,0.03,0.17
